"	amplitude_id","	user_id","	carrier","	city","	country","	device","	device_type","	dma","	ip_address","	language","	library","	os","	paying","	platform","	region","	start_version","	version","	gp:ApiTapi Sync","	gp:[Apphud] autorenew-Untitled","	gp:[Apphud] paying","	gp:[Apphud] payments_count","	gp:[Apphud] status-Untitled","	gp:[Apphud] total_spent","	gp:[AppsFlyer] adgroup name","	gp:[AppsFlyer] campaign","	gp:[AppsFlyer] creative name","	gp:[AppsFlyer] installed at","	gp:[AppsFlyer] media source","	gp:[AppsFlyer] network name","	gp:[AppsFlyer] search term","	gp:launchScreenVariations","	gp:paywallPosition","	gp:paywallVariations","	gp:pushNotificationsGranted","	gp:push_access","	gp:sex"
"	163749788959","	0F94FB1C-48A5-46A9-9F6E-6FC6AA6D1F97","	Fido","	Montreal","	Canada","	Apple iPhone","	iPhone 11","	","	24.114.107.131","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Quebec","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:07:04.843","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163749931623","	781C7D08-E019-4F20-BC26-9397F11F634D","	AT&T","	Saint Augustine","	United States","	Apple iPhone","	Apple iPhone XS Max","	Jacksonville, FL","	73.53.171.36","	English","	amplitude-ios/4.8.2","	ios 13.5","	","	iOS","	Florida","	2.10","	2.12","	True","	False","	False","	0","	none","	0.0","	Test INT_2, US, Male, 18+, purchase","	N/A","	test7","	2020-06-03 22:07:59.316","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163750088527","	4B8BFF2B-BE3D-4AC4-817D-461D35F3FFAF","	Mobile TeleSystems","	Moscow","	Russia","	Apple iPhone","	Apple iPhone X","	","	213.24.127.99","	Russian","	http/1.0","	ios 13.3","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:08:57.186","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163750105265","	3BDA24ED-C867-40FF-87C3-B7B0C2CDF3F3","	Unknown","	St Petersburg","	Russia","	Apple iPad","	Apple iPad 5","	","	94.19.192.43","	Russian","	amplitude-ios/4.8.2","	ios 13.3.1","	","	iOS","	St.-Petersburg","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:09:02.757","	Organic","	organic","	","	","	old","	1","	True","	granted","	female"
"	163750182981","	F2A68D11-24D2-4FE9-AE64-754845C9924E","	Verizon","	Greenwood","	United States","	Apple iPhone","	Apple iPhone 8 Plus","	Indianapolis, IN","	184.170.174.227","	English","	amplitude-ios/4.8.2","	ios 13.5","	","	iOS","	Indiana","	2.10","	2.10","	True","	","	","	","	","	","	","	N/A","	","	2020-06-03 22:09:30.263","	Organic","	organic","	","	","	old","	1","	False","	","	"
"	163750449199","	B930E94F-DFF0-4B74-BCA8-A006A48B5088","	Vodafone","	Madrid","	Spain","	Apple iPhone","	Apple iPhone 6s","	","	47.60.39.35","	Spanish","	http/1.0","	ios 13.4.1","	","	iOS","	Madrid","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:11:03.959","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163750449239","	B3DA41A0-6662-453D-950B-11DD3BE61326","	AT&T","	Madison","	United States","	Apple iPhone","	Apple iPhone 8 Plus","	Madison, WI","	47.34.55.134","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Wisconsin","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age_2, US, Male, 18-24, purchase","	N/A","	test7","	2020-06-03 22:11:04.352","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163751097639","	C263360D-CDBD-4E13-A2EC-739969249637","	Bouygues Telecom","	Paris","	France","	Apple iPhone","	iPhone XR","	","	80.215.155.44","	French","	http/1.0","	ios 13.4.1","	","	iOS","	Paris","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:15:04.405","	Organic","	organic","	","	","	old","	1","	False","	","	"
"	163751351160","	1C5FF446-69D6-41B7-A8D3-2788D51FB558","	AT&T","	Chicago","	United States","	Apple iPhone","	Apple iPhone 8","	Chicago, IL","	67.175.216.45","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Illinois","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-03 22:16:37.098","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163751914145","	64ED24D7-89AF-442A-8288-25F2E1E2F95D","	MegaFon","	Moscow","	Russia","	Apple iPhone","	Apple iPhone 8 Plus","	","	109.252.138.61","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:20:11.904","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163752399113","	0DC732F3-4D06-4D55-9A44-41FF380A3735","	Verizon","	Brunswick","	United States","	Apple iPhone","	Apple iPhone 8","	Cleveland-Akron (Canton), OH","	104.230.10.141","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Ohio","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:23:13.253","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163752545441","	D99D5A2D-6DAA-426E-A2E4-AE49DAD08D32","	movistar","	San José","	Costa Rica","	Apple iPhone","	iPhone 11","	","	186.159.198.147","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Provincia de San Jose","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-03 22:24:04.436","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163752845601","	F5CE0497-ACE8-4788-AD9D-8F0E870ED7FC","	Verizon","	Raleigh","	United States","	Apple iPhone","	iPhone 11","	Raleigh-Durham (Fayetteville), NC","	174.194.22.240","	English","	apphud","	ios 13.4.1","	true","	iOS","	North Carolina","	2.10","	2.10","	True","	False","	True","	40","	expired","	583.6","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-03 22:25:59.424","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163753089356","	99CB0EDD-7394-44F8-BF50-BE3139CA7657","	TFW","	Jacksonville","	United States","	Apple iPhone","	Apple iPhone 7 Plus","	Greenville-New Bern-Washington, NC","	65.254.195.193","	English","	http/1.0","	ios 13.4","	","	iOS","	North Carolina","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age_2, US, Male, 18-24, purchase","	N/A","	test7","	2020-06-03 22:27:31.042","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163754408341","	C11606C2-8C2A-47D2-B26F-E7821BDDBE47","	Jio","	Bhopal","	India","	Apple iPhone","	iPhone XR","	","	152.57.28.195","	English","	http/1.0","	ios 13.3.1","	","	iOS","	Madhya Pradesh","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-03 22:36:06.529","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163754438968","	0CDA26B2-E66C-42E3-BD93-A8CA57DA0379","	MetroPCS","	Atlanta","	United States","	Apple iPhone","	Apple iPhone 6","	Atlanta, GA","	172.58.4.30","	English","	http/1.0","	ios 12.4.6","	","	iOS","	Georgia","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-03 22:36:20.550","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163754606688","	04FE703F-1520-4943-B27D-83C150D9FEDD","	YOTA","	St Petersburg","	Russia","	Apple iPhone","	iPhone 11","	","	109.172.15.11","	Russian","	http/1.0","	ios 13.5","	","	iOS","	St.-Petersburg","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:37:27.556","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163754614162","	F4EBC9A6-AF0F-41FE-81E7-36E9C8ACFE58","	WIND","	Athens","	Greece","	Apple iPhone","	iPhone XR","	","	46.190.64.192","	English","	http/1.0","	ios 13.5","	","	iOS","	Attica","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-03 22:37:28.928","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163754759840","	55EFDEB8-CE9B-48A2-8070-C545D71C9708","	Spectrum","	Fenton","	United States","	Apple iPhone","	Apple iPhone 8","	Detroit, MI","	71.89.184.120","	English","	amplitude-ios/4.8.2","	ios 13.5","	","	iOS","	Michigan","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-03 22:38:27.075","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163755034158","	17DB901D-024E-4090-AB81-82F4B23CF0E9","	Singtel","	Jurong West","	Singapore","	Apple iPhone","	Apple iPhone X","	","	202.166.82.143","	English","	http/1.0","	ios 13.4.1","	","	iOS","	","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-03 22:40:23.484","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163755355710","	36C89A86-E415-49CA-A564-600F102FC131","	EE","	Guildford","	United Kingdom","	Apple iPhone","	iPhone 11","	","	81.109.61.181","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Surrey","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-03 22:42:11.190","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163755842810","	40B291AB-4A1F-4CDA-9871-45D6A01B142F","	AT&T","	Dallas","	United States","	Apple iPhone","	Apple iPhone 8","	Dallas-Ft. Worth, TX","	107.77.196.194","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Texas","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	D2_App Install, United States, Male, 18+","	N/A","	test3","	2020-06-03 22:45:22.165","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163756157241","	BABA0A9D-92F0-4D7E-BF73-BD2899EE9FDA","	Mobile TeleSystems","	Moscow","	Russia","	Apple iPhone","	Apple iPhone 7","	","	213.87.162.17","	Russian","	http/1.0","	ios 13.3.1","	","	iOS","	Moscow","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:47:21.406","	Organic","	organic","	","	","	old","	0","	False","	","	"
"	163756288096","	70B5F160-1D8A-4142-8AC1-D112CAB49BCE","	Telenor PK","	Rawalpindi","	Pakistan","	Apple iPhone","	Apple iPhone 6","	","	39.41.229.124","	English","	http/1.0","	ios 12.4.7","	","	iOS","	Punjab","	2.10","	2.10","	False","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-03 22:48:13.730","	Organic","	organic","	","	","	old","	1","	True","	granted","	"
"	163757217425","	7BA64AEA-D98A-4BFE-B8DF-9F29E3937B23","	Mobile TeleSystems","	Sochi","	Russia","	Apple iPhone","	iPhone 11 Pro Max","	","	91.215.89.220","	Russian","	http/1.0","	ios 13.4.1","	","	iOS","	Krasnodarskiy Kray","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:54:02.459","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163757273021","	BE40FC2A-FB3B-4D92-8806-E82686732CCF","	EE","	Hammersmith","	United Kingdom","	Apple iPhone","	Apple iPhone 7","	","	94.7.173.1","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Hammersmith and Fulham","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-03 22:54:20.964","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	0","	True","	granted","	male"
"	163757571099","	C324A6B5-566A-464F-A406-F87FCD55A8FC","	Beeline","	St Petersburg","	Russia","	Apple iPhone","	Apple iPhone 7","	","	81.9.127.201","	Russian","	http/1.0","	ios 13.3.1","	","	iOS","	St.-Petersburg","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:56:19.061","	Organic","	organic","	","	","	old","	1","	False","	","	"
"	163757829835","	EEA7DE14-CD73-48E7-95A1-B7E779ECD0E4","	Bouygues Telecom","	Fresnes","	France","	Apple iPhone","	Apple iPhone 7","	","	212.195.37.118","	French","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Val-de-Marne","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 22:58:01.277","	Organic","	organic","	","	","	old","	1","	False","	denied","	male"
"	163758036799","	09DA3D3D-28AB-49D4-B32B-4B7E9347D5B1","	EE","	Eastbourne","	United Kingdom","	Apple iPhone","	Apple iPhone 7","	","	90.218.43.249","	English","	http/1.0","	ios 13.4.1","	","	iOS","	East Sussex","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-03 22:59:23.811","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163758538459","	AF48A539-9972-4C18-966F-C26166B302B2","	TIM","	","	Italy","	Apple iPhone","	Apple iPhone 8","	","	151.82.176.96","	Italian","	http/1.0","	ios 13.4.1","	","	iOS","	","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 23:02:36.716","	Organic","	organic","	","	","	old","	0","	","	","	male"
"	163758560842","	8E024FC7-CB4B-4E37-BE54-50A5AFDDFEC4","	voda AU","	Melbourne","	Australia","	Apple iPhone","	Apple iPhone 7","	","	218.215.102.37","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Victoria","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-03 23:02:47.209","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163758726567","	85C3D52A-25DF-4EB9-A2F4-49D0835DEE95","	T-Mobile.pl","	Warsaw","	Poland","	Apple iPhone","	Apple iPhone SE","	","	89.64.1.127","	Polish","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Mazovia","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-03 23:03:50.745","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163758922975","	DA7127D4-D9E0-4699-A368-65F92D832E12","	Lucky","	Peterborough","	Canada","	Apple iPhone","	iPhone XR","	","	65.95.219.139","	English","	http/1.0","	ios 13.5","	","	iOS","	Ontario","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	None","	","	2020-06-03 23:05:07.841","	AppStoreSweetLP","	AppStoreSweetLP","	","	","	old","	1","	False","	","	"
"	163759974418","	61323961-BE55-48B2-B31E-BE900EE519A9","	Pelephone","	Tel Aviv","	Israel","	Apple iPhone","	Apple iPhone 7","	","	80.246.140.13","	Hebrew","	http/1.0","	ios 13.5","	","	iOS","	Tel Aviv","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test7","	2020-06-03 23:12:08.384","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163760317208","	13B3EA53-4CE1-405E-B16E-942FC9A28438","	Xfinity Mobile","	Modesto","	United States","	Apple iPad","	Apple iPad 6","	Sacramento-Stockton-Modesto, CA","	67.181.201.111","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	California","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Age, US, Male, 25+, purchase","	N/A","	test7","	2020-06-04 10:37:38.284","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163760683206","	9B31DF34-4F02-47B0-9F1B-2D2808A7B669","	Partner Israel","	Tel Aviv","	Israel","	Apple iPhone","	Apple iPhone 8 Plus","	","	77.127.40.188","	English","	http/1.0","	ios 13.4.1","	","	iOS","	Tel Aviv","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo,WW, Male, 18+, purchase","	N/A","	test_15_04_2","	2020-06-03 23:16:52.112","	Organic","	organic","	","	","	old","	0","	False","	","	male"
"	163761146380","	CAF0CF0F-ADA9-43A9-A753-3D8171D6E736","	Unknown","	Saint-Malachie","	Canada","	Apple iPad","	Apple iPad 6","	","	24.204.152.177","	French","	http/1.0","	ios 13.5.1","	","	iOS","	Quebec","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 23:20:27.602","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
"	163761718640","	C73B7BA1-D937-42F4-9054-A8A6B0761969","	Verizon","	Guelph","	Canada","	Apple iPhone","	Apple iPhone X","	","	184.147.141.62","	English","	http/1.0","	ios 13.5","	","	iOS","	Ontario","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test Geo_2, WW, Male, 18+, purchase","	N/A","	test7","	2020-06-03 23:23:47.519","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163762525716","	FF01D4C1-3AE5-4AE6-A0BB-1495E49CE4AB","	MegaFon","	Voronezh","	Russia","	Apple iPhone","	Apple iPhone 7 Plus","	","	77.45.137.218","	Russian","	http/1.0","	ios 13.3.1","	","	iOS","	Voronezhskaya Oblast'","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 23:29:14.560","	Organic","	organic","	","	","	old","	1","	False","	","	male"
"	163762673973","	0DE47931-BA42-4079-9AF2-33623EB93F21","	Sprint","	Seattle","	United States","	Apple iPhone","	iPhone 11","	Seattle-Tacoma, WA","	73.109.62.200","	English","	amplitude-ios/4.8.2","	ios 13.4.1","	","	iOS","	Washington","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	","	N/A","	","	2020-06-03 23:30:14.338","	Organic","	organic","	","	","	old","	0","	True","	granted","	male"
"	163762941907","	D5E60094-0735-4C93-BC28-3942B87D0EBA","	Unknown","	Charleston","	United States","	Apple iPhone","	Apple iPhone 6","	Charleston-Huntington, WV","	173.80.178.39","	English","	http/1.0","	ios 12.4.6","	","	iOS","	West Virginia","	2.10","	2.10","	True","	False","	False","	0","	none","	0.0","	Test INT, US, Male, 18+, install","	N/A","	test7","	2020-06-03 23:32:31.060","	Organic","	organic","	","	","	old","	1","	True","	granted","	male"
